Country,Year,CO2_emission_per_capita
China,2002.0,2.872547831
China,2003.0,3.498358878
China,2004.0,4.065723469
China,2005.0,4.427592166
China,2006.0,4.879028386
China,2007.0,5.139069376
China,2008.0,5.296193599
China,2009.0,5.761825473
China,2010.0,6.177530373
China,2011.0,6.748088026
China,2012.0,7.112641499
Colombia,1990.0,1.726694748
Colombia,1991.0,1.687318038
Colombia,1992.0,1.798506912
Colombia,1993.0,1.821428687
Colombia,1994.0,1.887416412
Colombia,1995.0,1.635213808
Colombia,1996.0,1.630765987
Colombia,1997.0,1.718162115
Colombia,1998.0,1.716238632
Colombia,1999.0,1.445093764
Colombia,2e3,1.456554292
Colombia,2001.0,1.392010183
Colombia,2002.0,1.354889456
Colombia,2003.0,1.375837526
Colombia,2004.0,1.299164209
Colombia,2005.0,1.415873837
Colombia,2006.0,1.44026659
Colombia,2007.0,1.430214323
Colombia,2008.0,1.47609182
Colombia,2009.0,1.551750085
Colombia,2010.0,1.634580982
Colombia,2011.0,1.682577905
Colombia,2012.0,1.694998384
Comoros,1990.0,0.17584887
Comoros,1991.0,0.171654302
Comoros,1992.0,0.167567979
Comoros,1993.0,0.163563561
Comoros,1994.0,0.159618243
Comoros,1995.0,0.163132357
Comoros,1996.0,0.130161598
Comoros,1997.0,0.126886231
Comoros,1998.0,0.137391632
Comoros,1999.0,0.147238487
Comoros,2e3,0.149934189
Comoros,2001.0,0.152362748
Comoros,2002.0,0.154536923
Comoros,2003.0,0.16248927
Comoros,2004.0,0.164036753
Comoros,2005.0,0.171080013
Comoros,2006.0,0.183178187
Comoros,2007.0,0.178307756
Comoros,2008.0,0.178853064
Comoros,2009.0,0.174170432
Comoros,2010.0,0.189633662
"Congo, Dem. Rep.",1990.0,0.111794065
"Congo, Dem. Rep.",1991.0,0.099182313
"Congo, Dem. Rep.",1992.0,0.091750751
"Congo, Dem. Rep.",1993.0,0.083005179
"Congo, Dem. Rep.",1994.0,0.058116115
"Congo, Dem. Rep.",1995.0,0.067313602
"Congo, Dem. Rep.",1996.0,0.071722351
"Congo, Dem. Rep.",1997.0,0.063102048
"Congo, Dem. Rep.",1998.0,0.053482682
"Congo, Dem. Rep.",1999.0,0.046410744
"Congo, Dem. Rep.",2e3,0.033174681
"Congo, Dem. Rep.",2001.0,0.030705714
"Congo, Dem. Rep.",2002.0,0.029408032
"Congo, Dem. Rep.",2003.0,0.031381178
"Congo, Dem. Rep.",2004.0,0.034723415
"Congo, Dem. Rep.",2005.0,0.038760823
"Congo, Dem. Rep.",2006.0,0.040893521
"Congo, Dem. Rep.",2007.0,0.042837587
"Congo, Dem. Rep.",2008.0,0.045132791
"Congo, Dem. Rep.",2009.0,0.042375145
"Congo, Dem. Rep.",2010.0,0.046079437
"Congo, Rep.",1990.0,0.497299596
"Congo, Rep.",1991.0,0.515497947
"Congo, Rep.",1992.0,0.624157804
"Congo, Rep.",1993.0,0.596408669
"Congo, Rep.",1994.0,0.808089014
"Congo, Rep.",1995.0,0.572936374
"Congo, Rep.",1996.0,0.610650514
"Congo, Rep.",1997.0,0.810490788
"Congo, Rep.",1998.0,0.261435359
"Congo, Rep.",1999.0,0.26881043
"Congo, Rep.",2e3,0.334420466
"Congo, Rep.",2001.0,0.268153805
"Congo, Rep.",2002.0,0.215166687
"Congo, Rep.",2003.0,0.322519519
"Congo, Rep.",2004.0,0.342642829
"Congo, Rep.",2005.0,0.411999361
"Congo, Rep.",2006.0,0.368833081
"Congo, Rep.",2007.0,0.385280842
"Congo, Rep.",2008.0,0.384220477
"Congo, Rep.",2009.0,0.478165334
"Congo, Rep.",2010.0,0.501537799
Costa Rica,1990.0,0.962574044
Costa Rica,1991.0,1.060117113
Costa Rica,1992.0,1.175662282
Costa Rica,1993.0,1.196540627
Costa Rica,1994.0,1.556803993
Costa Rica,1995.0,1.402646781
Costa Rica,1996.0,1.334890784
Costa Rica,1997.0,1.366860521
Costa Rica,1998.0,1.421348964
Costa Rica,1999.0,1.4412095090000001
Costa Rica,2e3,1.396805794
Costa Rica,2001.0,1.439023493
Costa Rica,2002.0,1.549031311
Costa Rica,2003.0,1.592540657
Costa Rica,2004.0,1.636129904
Costa Rica,2005.0,1.644694223
Costa Rica,2006.0,1.697011744
Costa Rica,2007.0,1.925313584
Costa Rica,2008.0,1.911933419
Costa Rica,2009.0,1.702829651
Costa Rica,2010.0,1.667708761
Cote d'Ivoire,1990.0,0.463103135
Cote d'Ivoire,1991.0,0.435325112
Cote d'Ivoire,1992.0,0.345519064
Cote d'Ivoire,1993.0,0.426355694
Cote d'Ivoire,1994.0,0.368365676
Cote d'Ivoire,1995.0,0.485901035
Cote d'Ivoire,1996.0,0.555227448
Cote d'Ivoire,1997.0,0.527558288
Cote d'Ivoire,1998.0,0.435283101
Cote d'Ivoire,1999.0,0.385789334
Cote d'Ivoire,2e3,0.409528933
Cote d'Ivoire,2001.0,0.457333148
Cote d'Ivoire,2002.0,0.424062366
Cote d'Ivoire,2003.0,0.31277628
Cote d'Ivoire,2004.0,0.432179251
Cote d'Ivoire,2005.0,0.434198441
Cote d'Ivoire,2006.0,0.381753139
Cote d'Ivoire,2007.0,0.369090155
Cote d'Ivoire,2008.0,0.361896603
Cote d'Ivoire,2009.0,0.302618026
Cote d'Ivoire,2010.0,0.29407195
Croatia,1992.0,3.655340227
Croatia,1993.0,3.548667147
Croatia,1994.0,3.622108125
Croatia,1995.0,3.771898957
Croatia,1996.0,3.976344366
Croatia,1997.0,4.171323932
Croatia,1998.0,4.454974773
Croatia,1999.0,4.513027266
Croatia,2e3,4.359602589
Croatia,2001.0,4.621766236
Croatia,2002.0,4.898179502
Croatia,2003.0,5.282068991
Croatia,2004.0,5.179208014
Croatia,2005.0,5.201202045
Croatia,2006.0,5.226528119
Croatia,2007.0,5.509947481
Croatia,2008.0,5.287902576
Croatia,2009.0,4.886268692
Croatia,2010.0,4.742244317
Cuba,1990.0,3.153859874
Cuba,1991.0,2.781114776
Cuba,1992.0,2.921140699
Cuba,1993.0,2.719413143
Cuba,1994.0,2.968055766
Cuba,1995.0,2.353559228
Cuba,1996.0,2.462035451
Cuba,1997.0,2.238235466
Cuba,1998.0,2.21566943
Cuba,1999.0,2.283471363
Cuba,2e3,2.344764597
Cuba,2001.0,2.284555613
Cuba,2002.0,2.334435811
Cuba,2003.0,2.273667684
Cuba,2004.0,2.225462106
Cuba,2005.0,2.310595418
Cuba,2006.0,2.432699957
Cuba,2007.0,2.372385236
Cuba,2008.0,2.701777167
Cuba,2009.0,2.654620218
Cuba,2010.0,3.407420343
Cyprus,1990.0,6.069159461
Cyprus,1991.0,6.053455807
Cyprus,1992.0,6.589593114
Cyprus,1993.0,6.698760143
Cyprus,1994.0,6.7315253330000004
Cyprus,1995.0,6.489569305
Cyprus,1996.0,6.600425753
Cyprus,1997.0,6.606732693
Cyprus,1998.0,7.038088935
Cyprus,1999.0,6.996548187
Cyprus,2e3,7.261080144
Cyprus,2001.0,7.119911415
Cyprus,2002.0,7.165887315
Cyprus,2003.0,7.76215084
Cyprus,2004.0,7.219226243
Cyprus,2005.0,7.265423287
Cyprus,2006.0,7.429369477
Cyprus,2007.0,7.709117454
Cyprus,2008.0,7.94273481
Cyprus,2009.0,7.464650661
Cyprus,2010.0,6.983513146
Denmark,1990.0,9.675485515
Denmark,1991.0,11.87336867
Denmark,1992.0,10.50153002
Denmark,1993.0,11.00910421
Denmark,1994.0,11.71249074
Denmark,1995.0,10.53541597
Denmark,1996.0,13.05294381
Denmark,1997.0,10.809832
Denmark,1998.0,10.57868801
Denmark,1999.0,9.571741038
Denmark,2e3,8.850265221
Denmark,2001.0,9.154250034
Denmark,2002.0,9.172628705
Denmark,2003.0,10.35004201
Denmark,2004.0,9.36852657
Denmark,2005.0,8.689944331
Denmark,2006.0,10.1053826
Denmark,2007.0,9.18756731
Denmark,2008.0,8.541507801
Denmark,2009.0,8.054240996
Denmark,2010.0,8.341948729
Denmark,2011.0,7.430455436
Denmark,2012.0,6.561125212
Djibouti,1990.0,0.710783878
Djibouti,1991.0,0.687136338
Djibouti,1992.0,0.697018075
Djibouti,1993.0,0.71081331
Djibouti,1994.0,0.699586934
Djibouti,1995.0,0.684716146
Djibouti,1996.0,0.677079939
Djibouti,1997.0,0.660903786
Djibouti,1998.0,0.596084807
Djibouti,1999.0,0.623501266
Djibouti,2e3,0.551054518
Djibouti,2001.0,0.513604517
Djibouti,2002.0,0.52224689
Djibouti,2003.0,0.522035811
Djibouti,2004.0,0.577436551
Djibouti,2005.0,0.585130269
Djibouti,2006.0,0.592056967
Djibouti,2007.0,0.580933854
Djibouti,2008.0,0.612799524
Djibouti,2009.0,0.609646558
Djibouti,2010.0,0.606492963
Dominica,1990.0,0.827153183
Dominica,1991.0,0.828133969
Dominica,1992.0,0.826733557
Dominica,1993.0,0.875701849
Dominica,1994.0,0.976407381
Dominica,1995.0,1.130355174
Dominica,1996.0,1.030194051
Dominica,1997.0,1.138619917
Dominica,1998.0,1.093454891
Dominica,1999.0,1.152331567
Dominica,2e3,1.473571401
Dominica,2001.0,1.636739768
Dominica,2002.0,1.481460104
Dominica,2003.0,1.642581888
Dominica,2004.0,1.592195348
Dominica,2005.0,1.649135534
Dominica,2006.0,1.601164483
Dominica,2007.0,2.196763792
Dominica,2008.0,1.88285235
Dominica,2009.0,1.88942218
Dominica,2010.0,2.00225315
Ecuador,1990.0,1.640614389
Ecuador,1991.0,1.571004572
Ecuador,1992.0,2.079261762
Ecuador,1993.0,2.208064591
Ecuador,1994.0,1.220401301
Ecuador,1995.0,2.003629611
Ecuador,1996.0,2.062170298
Ecuador,1997.0,1.552119832
Ecuador,1998.0,1.858537021
Ecuador,1999.0,1.750905842
Ecuador,2e3,1.6962571340000001
Ecuador,2001.0,1.867797915
Ecuador,2002.0,1.933646448
Ecuador,2003.0,2.041963069
Ecuador,2004.0,2.169375743
Ecuador,2005.0,2.227352744
Ecuador,2006.0,2.176390677
Ecuador,2007.0,2.220694554
Ecuador,2008.0,2.110517801
Ecuador,2009.0,2.136511516
Ecuador,2010.0,2.256060986
Ecuador,2011.0,2.280544175
Ecuador,2012.0,2.346751752
Egypt,1990.0,1.335895349
Egypt,1991.0,1.358160933
Egypt,1992.0,1.37713524
Egypt,1993.0,1.551938413
Egypt,1994.0,1.397707543
Egypt,1995.0,1.542197726
Egypt,1996.0,1.61629481
Egypt,1997.0,1.685249652
Egypt,1998.0,1.871589273
Egypt,1999.0,1.88665468
Egypt,2e3,2.088937708
Egypt,2001.0,1.820930715
Egypt,2002.0,1.812364331
Egypt,2003.0,2.06927612
Egypt,2004.0,2.071494326
Egypt,2005.0,2.253172813
Egypt,2006.0,2.363415679
Egypt,2007.0,2.500135211
Egypt,2008.0,2.512394205
Egypt,2009.0,2.481971367
Egypt,2010.0,2.52409946
Egypt,2011.0,2.487162233
Egypt,2012.0,2.561369034
El Salvador,1990.0,0.490920226
El Salvador,1991.0,0.596743545
El Salvador,1992.0,0.623504627
El Salvador,1993.0,0.696687068
El Salvador,1994.0,0.782039919
El Salvador,1995.0,0.920919364
El Salvador,1996.0,0.845218335
El Salvador,1997.0,0.986509971
El Salvador,1998.0,0.988698667
El Salvador,1999.0,0.963950159
El Salvador,2e3,0.966617034
El Salvador,2001.0,0.996866647
El Salvador,2002.0,1.008477793
El Salvador,2003.0,1.090506491
El Salvador,2004.0,1.055822349
El Salvador,2005.0,1.066576228
El Salvador,2006.0,1.126953876
El Salvador,2007.0,1.130494874
El Salvador,2008.0,1.067764634
El Salvador,2009.0,1.051118297
El Salvador,2010.0,1.008882135
Equatorial Guinea,1990.0,0.323627192
Equatorial Guinea,1991.0,0.521728032
Equatorial Guinea,1992.0,0.541045694
Equatorial Guinea,1993.0,0.248148954
Equatorial Guinea,1994.0,0.085668781
Equatorial Guinea,1995.0,0.298286884
Equatorial Guinea,1996.0,0.256566686
Equatorial Guinea,1997.0,0.620829682
Equatorial Guinea,1998.0,0.345600796
Equatorial Guinea,1999.0,0.938490201
Equatorial Guinea,2e3,0.873720486
Equatorial Guinea,2001.0,5.760788292
Equatorial Guinea,2002.0,8.981011696
Equatorial Guinea,2003.0,10.51924916
Equatorial Guinea,2004.0,8.846591635
Equatorial Guinea,2005.0,7.752779839
Equatorial Guinea,2006.0,7.593759438
Equatorial Guinea,2007.0,7.447945137
Equatorial Guinea,2008.0,6.798253229
Equatorial Guinea,2009.0,6.782995529
Equatorial Guinea,2010.0,6.679982848
Eritrea,1994.0,0.057542281
Eritrea,1995.0,0.092451276
Eritrea,1996.0,0.106751954
Eritrea,1997.0,0.158313387
Eritrea,1998.0,0.172195996
Eritrea,1999.0,0.175052768
Eritrea,2e3,0.165958842
Eritrea,2001.0,0.165421937
Eritrea,2002.0,0.152240591
Eritrea,2003.0,0.175129659
Eritrea,2004.0,0.178309134
Eritrea,2005.0,0.170821858
Eritrea,2006.0,0.120753268
Eritrea,2007.0,0.120730638
Eritrea,2008.0,0.083745644
Eritrea,2009.0,0.100693122
Eritrea,2010.0,0.097709363
Estonia,1992.0,15.06356126
Estonia,1993.0,11.85438767
Estonia,1994.0,12.0521294
Estonia,1995.0,11.19818238
Estonia,1996.0,12.63951919
Estonia,1997.0,12.50367021
Estonia,1998.0,11.87224333
Estonia,1999.0,11.07735817
Estonia,2e3,11.07423752
Estonia,2001.0,11.44266962
Estonia,2002.0,11.00829203
Estonia,2003.0,12.6113665
Estonia,2004.0,12.76651916
Estonia,2005.0,12.46690151
Estonia,2006.0,12.04455033
Estonia,2007.0,14.03185558
Estonia,2008.0,13.03137887
Estonia,2009.0,10.98937684
Estonia,2010.0,13.67269636
Ethiopia,1990.0,0.062434576
Ethiopia,1991.0,0.059694712
Ethiopia,1992.0,0.057342293
Ethiopia,1993.0,0.056608252
Ethiopia,1994.0,0.053858114
Ethiopia,1995.0,0.037732301
Ethiopia,1996.0,0.063446014
Ethiopia,1997.0,0.070688003
Ethiopia,1998.0,0.080853511
Ethiopia,1999.0,0.079454541
Ethiopia,2e3,0.088901905
Ethiopia,2001.0,0.064013291
Ethiopia,2002.0,0.064898946
Ethiopia,2003.0,0.069879245
Ethiopia,2004.0,0.072295294
Ethiopia,2005.0,0.068036682
Ethiopia,2006.0,0.071313208
Ethiopia,2007.0,0.07609949
Ethiopia,2008.0,0.080167238
Ethiopia,2009.0,0.082015656
Ethiopia,2010.0,0.07828454
Faeroe Islands,1990.0,13.10680292
Faeroe Islands,1991.0,12.63964252
Faeroe Islands,1992.0,14.25262396
Faeroe Islands,1993.0,15.74236795
Faeroe Islands,1994.0,14.15958687
Faeroe Islands,1995.0,16.61185597
Faeroe Islands,1996.0,14.6950433
Faeroe Islands,1997.0,14.41655618
Faeroe Islands,1998.0,14.87893954
Faeroe Islands,1999.0,14.80659715
Faeroe Islands,2e3,15.55064892
Faeroe Islands,2001.0,17.08442987
Faeroe Islands,2002.0,16.24630766
Faeroe Islands,2003.0,16.37456466
Faeroe Islands,2004.0,16.60579498
Faeroe Islands,2005.0,15.87992319
Faeroe Islands,2006.0,15.80883617
Faeroe Islands,2007.0,15.92824398
Faeroe Islands,2008.0,14.78829283
Faeroe Islands,2009.0,13.72407883
Faeroe Islands,2010.0,14.60403493
Fiji,1990.0,1.122567123
Fiji,1991.0,0.917586747
Fiji,1992.0,0.970361653
Fiji,1993.0,1.010179947
Fiji,1994.0,1.067833317
Fiji,1995.0,1.120349229
Fiji,1996.0,1.140119594
Fiji,1997.0,0.929188756
Fiji,1998.0,0.879247145
Fiji,1999.0,0.995133389
Fiji,2e3,1.066051675
Fiji,2001.0,1.368058453
Fiji,2002.0,1.024088121
Fiji,2003.0,1.054234126
Fiji,2004.0,1.383222114
Fiji,2005.0,1.658251809
Fiji,2006.0,1.642823386
Fiji,2007.0,1.439858951
Fiji,2008.0,1.277779556
Fiji,2009.0,0.993754715
Fiji,2010.0,1.499688791
Finland,1990.0,10.37620486
Finland,1991.0,10.72881148
Finland,1992.0,9.504645631
Finland,1993.0,9.990001437
Finland,1994.0,11.30341598
Finland,1995.0,10.34143453
Finland,1996.0,11.95613992
Finland,1997.0,11.67224497
Finland,1998.0,11.06259001
Finland,1999.0,10.73577173
Finland,2e3,10.07782806
Finland,2001.0,10.88081802
Finland,2002.0,11.75070541
Finland,2003.0,13.21960352
Finland,2004.0,12.83667686
Finland,2005.0,10.41897471
Finland,2006.0,12.56959193
Finland,2007.0,12.09277656
Finland,2008.0,10.64411428
Finland,2009.0,9.95273653
Finland,2010.0,11.52722585
Finland,2011.0,9.892573003
Finland,2012.0,8.860442103
France,1990.0,7.035870965
France,1991.0,7.508045486
France,1992.0,6.941837134
France,1993.0,6.776778032
France,1994.0,6.41039434
France,1995.0,6.798462427
France,1996.0,7.029040313
France,1997.0,6.511920454
France,1998.0,6.992889001
France,1999.0,6.319416724
France,2e3,6.1903468760000004
France,2001.0,6.495829652
France,2002.0,6.370695461
France,2003.0,6.439525682
France,2004.0,6.437106167
France,2005.0,6.427193278
France,2006.0,6.232633759
France,2007.0,6.087139998
France,2008.0,5.999020726
France,2009.0,5.71531184
France,2010.0,5.753381167
France,2011.0,5.374692237
France,2012.0,5.414824726
French Guiana,1990.0,6.955006066
French Guiana,1991.0,6.88369856
French Guiana,1992.0,6.961749931
French Guiana,1993.0,6.714529076
French Guiana,1994.0,6.646607976
French Guiana,1995.0,6.545922236
French Guiana,1996.0,6.313509796
French Guiana,1997.0,6.062896647
French Guiana,1998.0,5.479887139
French Guiana,1999.0,4.225520633
French Guiana,2e3,3.467023875
French Guiana,2001.0,3.669034474
French Guiana,2002.0,3.126672017
French Guiana,2003.0,3.916395634
French Guiana,2004.0,3.574812793
French Guiana,2005.0,3.267439961
French Guiana,2006.0,2.761640226
French Guiana,2007.0,3.164369972
French Guiana,2008.0,3.150988265
French Guiana,2009.0,3.106366054
French Guiana,2010.0,3.029765536
French Polynesia,1990.0,3.227848209
French Polynesia,1991.0,3.198572173
French Polynesia,1992.0,3.171467279
French Polynesia,1993.0,2.968760542
French Polynesia,1994.0,2.547463643
French Polynesia,1995.0,2.650626975
French Polynesia,1996.0,2.631276154
French Polynesia,1997.0,2.660233442
French Polynesia,1998.0,2.591950989
French Polynesia,1999.0,2.496445883
French Polynesia,2e3,2.653896543
French Polynesia,2001.0,3.052417084
French Polynesia,2002.0,3.008163265
French Polynesia,2003.0,3.218485218
French Polynesia,2004.0,3.133006388
French Polynesia,2005.0,3.337649259
French Polynesia,2006.0,3.295637542
French Polynesia,2007.0,3.226896758
French Polynesia,2008.0,3.284935038
French Polynesia,2009.0,3.260050681
French Polynesia,2010.0,3.263604714
Gabon,1990.0,5.213603087
Gabon,1991.0,1.539827982
Gabon,1992.0,2.14905374
Gabon,1993.0,3.206221078
Gabon,1994.0,3.174491912
Gabon,1995.0,3.547537524
Gabon,1996.0,3.160990209
Gabon,1997.0,3.08744102
Gabon,1998.0,1.385191272
Gabon,1999.0,1.190967429
Gabon,2e3,0.851902763
Gabon,2001.0,1.410742065
Gabon,2002.0,1.377984686
Gabon,2003.0,1.013042031
Gabon,2004.0,1.314812872
Gabon,2005.0,1.522061132
Gabon,2006.0,1.414503757
Gabon,2007.0,1.638058016
Gabon,2008.0,1.079539317
Gabon,2009.0,0.054596211
Gabon,2010.0,1.709773007
Gambia,1990.0,0.197346654
Gambia,1991.0,0.197752414
Gambia,1992.0,0.191536042
Gambia,1993.0,0.196332251
Gambia,1994.0,0.190872112
Gambia,1995.0,0.192094298
Gambia,1996.0,0.186766675
Gambia,1997.0,0.181616442
Gambia,1998.0,0.191557745
Gambia,1999.0,0.203657961
Gambia,2e3,0.212014025
Gambia,2001.0,0.211378924
Gambia,2002.0,0.229160838
Gambia,2003.0,0.222407483
Gambia,2004.0,0.220929965
Gambia,2005.0,0.214584949
Gambia,2006.0,0.218019952
Gambia,2007.0,0.248844225
Gambia,2008.0,0.251002328
Gambia,2009.0,0.259454428
Gambia,2010.0,0.273664454
Georgia,1992.0,2.868189896
Georgia,1993.0,1.894031314
Georgia,1994.0,1.179375604
Georgia,1995.0,0.454240378
Georgia,1996.0,0.814515155
Georgia,1997.0,0.900924866
Georgia,1998.0,1.020006604
Georgia,1999.0,0.904240043
Georgia,2e3,0.955729301
Georgia,2001.0,0.804496701
Georgia,2002.0,0.732376805
Georgia,2003.0,0.82562343
Georgia,2004.0,0.956499094
Georgia,2005.0,1.131857615
Georgia,2006.0,1.384029306
Georgia,2007.0,1.401584013
Georgia,2008.0,1.419429779
Georgia,2009.0,1.384967026
Georgia,2010.0,1.433896323
Germany,1990.0,12.81357045
Germany,1991.0,11.67440616
Germany,1992.0,11.10938596
Germany,1993.0,10.84403101
Germany,1994.0,10.62001276
Germany,1995.0,10.54604616
Germany,1996.0,10.82152956
Germany,1997.0,10.47297493
Germany,1998.0,10.38593584
Germany,1999.0,9.987493757
Germany,2e3,10.07786447
Germany,2001.0,10.36102497
Germany,2002.0,10.05308301
Germany,2003.0,10.10292354
Germany,2004.0,10.00700282
Germany,2005.0,9.77250761
Germany,2006.0,9.799174272
Germany,2007.0,9.500478837
Germany,2008.0,9.497246757
Germany,2009.0,8.88512538
Germany,2010.0,9.05581625
Germany,2011.0,8.754291404
Germany,2012.0,8.931394934
Ghana,1990.0,0.265703806
Ghana,1991.0,0.265792454
Ghana,1992.0,0.261606202
Ghana,1993.0,0.289590477
Ghana,1994.0,0.306314975
Ghana,1995.0,0.319273888
Ghana,1996.0,0.330288464
Ghana,1997.0,0.358139296
Ghana,1998.0,0.350197496
Ghana,1999.0,0.349902759
Ghana,2e3,0.328107099
Ghana,2001.0,0.352430043
Ghana,2002.0,0.369686116
Ghana,2003.0,0.370208698
Ghana,2004.0,0.347918133
Ghana,2005.0,0.321429252
Ghana,2006.0,0.418918978
Ghana,2007.0,0.421678557
Ghana,2008.0,0.366600849
Ghana,2009.0,0.312424771
Ghana,2010.0,0.368894117
Gibraltar,1990.0,3.553236427
Gibraltar,1991.0,3.949828511
Gibraltar,1992.0,3.391042715
Gibraltar,1993.0,12.29201203
Gibraltar,1994.0,14.67582223
Gibraltar,1995.0,12.76741316
Gibraltar,1996.0,7.123917055
Gibraltar,1997.0,4.443465168
Gibraltar,1998.0,11.46339071
Gibraltar,1999.0,11.85664241
Gibraltar,2e3,12.20077032
Gibraltar,2001.0,12.48113948
Gibraltar,2002.0,12.31436159
Gibraltar,2003.0,12.51906606
Gibraltar,2004.0,12.73457669
Gibraltar,2005.0,13.36772714
Gibraltar,2006.0,13.79530504
Gibraltar,2007.0,14.01784089
Gibraltar,2008.0,14.14734638
Gibraltar,2009.0,14.66315753
Gibraltar,2010.0,15.67273059
Greece,1990.0,7.156864935
Greece,1991.0,6.597911168
Greece,1992.0,7.29349787
Greece,1993.0,7.228357636
Greece,1994.0,7.410220701
Greece,1995.0,7.419360673
Greece,1996.0,7.474726492
Greece,1997.0,7.812024149
Greece,1998.0,8.066623278
Greece,1999.0,7.920254135
Greece,2e3,8.337942618
Greece,2001.0,8.501961723
Greece,2002.0,8.458277636
Greece,2003.0,8.615670327
Greece,2004.0,8.714337988
Greece,2005.0,8.822795988
Greece,2006.0,8.670475579
Greece,2007.0,8.727772148
Greece,2008.0,8.661235531
Greece,2009.0,8.377921604
Greece,2010.0,7.633303302
Greece,2011.0,7.55662499
Greece,2012.0,7.157295692
Greenland,1990.0,10.03264209
Greenland,1991.0,9.873440445
Greenland,1992.0,8.683950839
Greenland,1993.0,9.02049514
Greenland,1994.0,9.09564811
Greenland,1995.0,9.097937681
Greenland,1996.0,9.289038216
Greenland,1997.0,9.406432014
Greenland,1998.0,9.516649662
Greenland,1999.0,9.686670713
Greenland,2e3,9.460934349
Greenland,2001.0,9.557584892
Greenland,2002.0,9.519940655
Greenland,2003.0,9.353083292
Greenland,2004.0,10.22071843
Greenland,2005.0,10.64288629
Greenland,2006.0,10.94622905
Greenland,2007.0,10.74743527
Greenland,2008.0,11.13107804
Greenland,2009.0,9.725906278
Greenland,2010.0,11.07116262
Grenada,1990.0,1.143451143
Grenada,1991.0,1.179506337
Grenada,1992.0,1.245971188
Grenada,1993.0,1.269362875
Grenada,1994.0,1.476812368
Grenada,1995.0,1.574100882
Grenada,1996.0,1.602007143
Grenada,1997.0,1.741901642
Grenada,1998.0,1.738803979
Grenada,1999.0,1.917372115
Grenada,2e3,1.878082255
Grenada,2001.0,1.910266618
Grenada,2002.0,2.013980161
Grenada,2003.0,2.116868079
Grenada,2004.0,2.004131895
Grenada,2005.0,2.105761806
Grenada,2006.0,2.241913099
Grenada,2007.0,2.305678095
Grenada,2008.0,2.509890124
Grenada,2009.0,2.430425469
Grenada,2010.0,2.491538022
Guadeloupe,1990.0,3.349160554
Guadeloupe,1991.0,3.479674048
Guadeloupe,1992.0,3.614575889
Guadeloupe,1993.0,3.649937785
Guadeloupe,1994.0,3.730105894
Guadeloupe,1995.0,3.750926612
Guadeloupe,1996.0,3.730835239
Guadeloupe,1997.0,3.734328079
Guadeloupe,1998.0,3.648162764
Guadeloupe,1999.0,3.7552045020000002
Guadeloupe,2e3,4.857830814
Guadeloupe,2001.0,4.853900005
Guadeloupe,2002.0,4.658925024
Guadeloupe,2003.0,4.661707242
Guadeloupe,2004.0,4.143940918
Guadeloupe,2005.0,3.849138879
Guadeloupe,2006.0,3.804620915
Guadeloupe,2007.0,3.85108925
Guadeloupe,2008.0,3.81770775
Guadeloupe,2009.0,3.79428761
Guadeloupe,2010.0,3.772798513
Guatemala,1990.0,0.569941948
Guatemala,1991.0,0.553347714
Guatemala,1992.0,0.643864772
Guatemala,1993.0,0.591523307
Guatemala,1994.0,0.698624328
Guatemala,1995.0,0.715345363
Guatemala,1996.0,0.649136722
Guatemala,1997.0,0.724831604
Guatemala,1998.0,0.816208863
Guatemala,1999.0,0.813566418
Guatemala,2e3,0.882315347
Guatemala,2001.0,0.922985759
Guatemala,2002.0,0.940254517
Guatemala,2003.0,0.867980937
Guatemala,2004.0,0.936710015
Guatemala,2005.0,0.979149895
Guatemala,2006.0,0.960907218
Guatemala,2007.0,0.945840465
Guatemala,2008.0,0.83559482
Guatemala,2009.0,0.843925573
Guatemala,2010.0,0.772631051
Guinea,1990.0,0.18335326
Guinea,1991.0,0.176589338
Guinea,1992.0,0.166139973
Guinea,1993.0,0.160614517
Guinea,1994.0,0.169435617
Guinea,1995.0,0.165273562
Guinea,1996.0,0.162999811
Guinea,1997.0,0.160315938
Guinea,1998.0,0.153217506
Guinea,1999.0,0.154669583
Guinea,2e3,0.153354762
Guinea,2001.0,0.153204446
Guinea,2002.0,0.153826439
Guinea,2003.0,0.153477477
Guinea,2004.0,0.150967661
Guinea,2005.0,0.130583803
Guinea,2006.0,0.128306264
Guinea,2007.0,0.129085682
Guinea,2008.0,0.1269644
Guinea,2009.0,0.125838134
Guinea,2010.0,0.123794572
Guinea-Bissau,1990.0,0.248845524
Guinea-Bissau,1991.0,0.247406012
Guinea-Bissau,1992.0,0.245866778
Guinea-Bissau,1993.0,0.257841576
Guinea-Bissau,1994.0,0.252643616
Guinea-Bissau,1995.0,0.250875547
Guinea-Bissau,1996.0,0.24914888600000001
Guinea-Bissau,1997.0,0.225521711
Guinea-Bissau,1998.0,0.144382958
Guinea-Bissau,1999.0,0.159695138
Guinea-Bissau,2e3,0.118217125
Guinea-Bissau,2001.0,0.118854203
Guinea-Bissau,2002.0,0.119423726
Guinea-Bissau,2003.0,0.147805044
Guinea-Bissau,2004.0,0.150406146
Guinea-Bissau,2005.0,0.155492757
Guinea-Bissau,2006.0,0.155022984
Guinea-Bissau,2007.0,0.162197346
Guinea-Bissau,2008.0,0.156376432
Guinea-Bissau,2009.0,0.158118391
Guinea-Bissau,2010.0,0.157292475
Guyana,1990.0,1.573023272
Guyana,1991.0,1.550906216
